Target,AccMeanX,AccMeanY,AccMeanZ,AccCovX,AccCovY,AccCovZ,AccSkewX,AccSkewY,AccSkewZ,AccKurtX,AccKurtY,AccKurtZ,AccSumX,AccSumY,AccSumZ,AccMinX,AccMinY,AccMinZ,AccMaxX,AccMaxY,AccMaxZ,AccVarX,AccVarY,AccVarZ,AccMedianX,AccMedianY,AccMedianZ,AccStdX,AccStdY,AccStdZ,GyroMeanX,GyroMeanY,GyroMeanZ,GyroCovX,GyroCovY,GyroCovZ,GyroSkewX,GyroSkewY,GyroSkewZ,GyroSumX,GyroSumY,GyroSumZ,GyroKurtX,GyroKurtY,GyroKurtZ,GyroMinX,GyroMinY,GyroMinZ,GyroMaxX,GyroMaxY,GyroMaxZ,GyroVarX,GyroVarY,GyroVarZ,GyroMedianX,GyroMedianY,GyroMedianZ,GyroStdX,GyroStdY,GyroStdZ
3,0.221104213,0.033604213,-0.958478655,0.019077609,0.046806735,0.018083256,-0.515136738,1.143505677,-0.173719318,0.253402569,0.365568363,-0.340405917,3.095458984,0.470458984,-13.41870117,-0.060058594,-0.175292969,-1.181396484,0.443115234,0.490966797,-0.713623047,0.019077609,0.046806735,0.018083256,0.216796875,-0.04296875,-0.931396484,0.138121719,0.216348643,0.134473996,-1.968920393,2.79825518,10.37840785,16.55536,14.10573809,173.0307963,-0.266960791,-0.52176522,1.302990416,-27.5648855,39.17557252,145.2977099,-0.061016027,-1.061342586,0.783984967,-9.893129771,-3.732824427,-0.13740458,5.648854962,7.801526718,40.83969466,16.55536,14.10573809,173.0307963,-0.702290076,3.778625954,3.015267176,4.068827841,3.755760654,13.15411708
3,0.222970145,0.019321987,-0.97757394,0.01918165,0.051394654,0.013117578,-0.556053683,1.086424804,-0.569405045,0.249067914,0.18283068,-0.529272946,3.121582031,0.270507813,-13.68603516,-0.060058594,-0.22265625,-1.181396484,0.443115234,0.490966797,-0.821044922,0.01918165,0.051394654,0.013117578,0.217773438,-0.074951172,-0.964111328,0.138497833,0.22670389,0.114531996,-1.561613959,2.654307525,10.20119956,14.9799475,13.37949132,175.835016,-0.541080498,-0.487907668,1.302735734,-21.86259542,37.16030534,142.8167939,0.769305702,-0.948121733,0.747499429,-9.893129771,-3.732824427,-0.13740458,5.648854962,7.801526718,40.83969466,14.9799475,13.37949132,175.835016,-0.591603053,3.778625954,1.77480916,3.870393714,3.657798699,13.26027963
3,0.223528181,-0.026872907,-0.976004464,0.019202652,0.034343109,0.012536511,-0.568983149,1.325740964,-0.534952398,0.252530456,1.336380198,-0.520404203,3.129394531,-0.376220703,-13.6640625,-0.060058594,-0.22265625,-1.181396484,0.443115234,0.424560547,-0.821044922,0.019202652,0.034343109,0.012536511,0.221679688,-0.092041016,-0.964111328,0.138573632,0.18531894,0.111966563,-1.239367503,2.139585605,8.062159215,13.94130347,11.38226147,142.8375239,-0.824352069,-0.422455557,1.884656098,-17.35114504,29.95419847,112.870229,1.694443116,-1.064599434,3.500747227,-9.893129771,-3.732824427,-0.13740458,5.648854962,6.549618321,40.83969466,13.94130347,11.38226147,142.8375239,-0.557251908,3.290076336,1.511450382,3.733805494,3.37376073,11.95146534
3,0.215523856,-0.026436942,-0.981183733,0.020695495,0.034769667,0.011224283,-0.407359417,1.345590305,-0.684668158,-0.338266052,1.424932936,-0.375575182,3.017333984,-0.370117188,-13.73657227,-0.060058594,-0.22265625,-1.181396484,0.443115234,0.430664063,-0.821044922,0.020695495,0.034769667,0.011224283,0.221679688,-0.092041016,-0.964111328,0.14385929,0.186466263,0.105944718,-1.743729553,2.32606325,6.922028353,22.64932306,9.933583112,80.54540643,-1.304658758,-0.435590579,1.116382484,-24.41221374,32.5648855,96.90839695,1.897715326,-0.727964985,-0.398344899,-13.03816794,-3.732824427,-0.13740458,5.648854962,6.549618321,24.8778626,22.64932306,9.933583112,80.54540643,-0.557251908,3.290076336,1.511450382,4.759130494,3.151758733,8.974709267
3,0.211966378,-0.000313895,-0.982631138,0.021098625,0.047459322,0.01104893,-0.323850077,1.070222143,-0.667476841,-0.509166054,-0.138454464,-0.331023609,2.967529297,-0.004394531,-13.75683594,-0.060058594,-0.22265625,-1.181396484,0.443115234,0.430664063,-0.821044922,0.021098625,0.047459322,0.01104893,0.221679688,-0.092041016,-0.964111328,0.145253656,0.217851605,0.105113891,-2.170119956,2.021264995,8.77044711,28.73896921,9.03780198,178.7123976,-1.153388842,-0.272050838,1.92172572,-30.38167939,28.29770992,122.7862595,0.512492954,-0.515700116,3.564664875,-13.03816794,-3.732824427,-0.13740458,5.648854962,6.549618321,45.44274809,28.73896921,9.03780198,178.7123976,-0.557251908,2.114503817,1.511450382,5.360873922,3.006293728,13.36833563
3,0.204101563,-0.000575474,-0.960222517,0.020493196,0.047383901,0.008485624,-0.166243029,1.075274475,-0.785247186,-0.404547239,-0.121534583,0.22486339,2.857421875,-0.008056641,-13.44311523,-0.060058594,-0.22265625,-1.137695313,0.443115234,0.430664063,-0.821044922,0.020493196,0.047383901,0.008485624,0.196655273,-0.092041016,-0.94152832,0.143154447,0.217678435,0.092117447,-2.484732824,1.900763359,10.51090513,35.3580323,8.065793189,221.1517749,-1.224560303,-0.448007428,1.379534754,-34.78625954,26.61068702,147.1526718,0.424259836,-0.455226925,0.866593107,-14.29770992,-3.732824427,-0.13740458,5.648854962,6.320610687,45.44274809,35.3580323,8.065793189,221.1517749,-0.557251908,2.114503817,1.511450382,5.946262044,2.840034012,14.87117262
3,0.214024135,-0.00289481,-0.973545619,0.017551345,0.047101432,0.006976867,-0.163350953,1.11966843,-0.921415914,0.200063711,-0.013935251,0.197147848,2.996337891,-0.040527344,-13.62963867,-0.060058594,-0.22265625,-1.137695313,0.443115234,0.430664063,-0.867675781,0.017551345,0.047101432,0.006976867,0.196655273,-0.092041016,-0.964111328,0.13248149,0.217028644,0.083527641,-2.152671756,2.461832061,9.886586696,38.63516112,5.665025348,222.399312,-1.132392811,-0.339652191,1.508951411,-30.13740458,34.46564885,138.4122137,0.236405142,-0.824643735,1.143973816,-14.29770992,-1.778625954,-0.13740458,5.648854962,6.320610687,45.44274809,38.63516112,5.665025348,222.399312,-0.557251908,3.290076336,1.511450382,6.215718874,2.380131372,14.91305844
3,0.223493304,0.000435965,-0.960152762,0.013216704,0.048929143,0.007788265,0.50973489,1.081303321,-1.012542224,-0.681053235,-0.223369393,0.544047989,3.12890625,0.006103516,-13.44213867,0.072509766,-0.22265625,-1.137695313,0.443115234,0.430664063,-0.844970703,0.013216704,0.048929143,0.007788265,0.196655273,-0.092041016,-0.94152832,0.114963924,0.221199328,0.08825115,-2.002726281,3.020719738,8.906215921,39.49230686,5.971872076,212.3883621,-1.161459213,-0.351645857,1.81240169,-28.03816794,42.29007634,124.6870229,0.222434726,-0.297203663,2.205511002,-14.29770992,-1.778625954,-0.13740458,5.648854962,6.908396947,45.44274809,39.49230686,5.971872076,212.3883621,-0.36259542,3.778625954,1.511450382,6.284290482,2.443741409,14.57355008
3,0.223999023,-0.00012207,-0.960170201,0.013193312,0.049038197,0.007789363,0.496252906,1.084912842,-1.011718361,-0.682136657,-0.223388419,0.541770901,3.135986328,-0.001708984,-13.44238281,0.072509766,-0.22265625,-1.137695313,0.443115234,0.430664063,-0.844970703,0.013193312,0.049038197,0.007789363,0.200195313,-0.095947266,-0.94152832,0.114862142,0.221445698,0.088257367,-1.95474373,3.07742639,8.934023991,39.63526838,6.145821313,211.9110201,-1.180394149,-0.386560624,1.813994059,-27.36641221,43.08396947,125.0763359,0.242308741,-0.417840926,2.211707203,-14.29770992,-1.778625954,-0.13740458,5.648854962,6.908396947,45.44274809,39.63526838,6.145821313,211.9110201,-0.171755725,3.778625954,1.511450382,6.295654722,2.479076706,14.55716388
3,0.226231166,-3.49E-05,-0.95753697,0.013121629,0.049020032,0.007732542,0.433634389,1.08442061,-1.124973975,-0.697777535,-0.223262576,0.780516019,3.167236328,-0.000488281,-13.40551758,0.072509766,-0.22265625,-1.137695313,0.443115234,0.430664063,-0.844970703,0.013121629,0.049020032,0.007732542,0.215820313,-0.095336914,-0.94152832,0.114549678,0.22140468,0.087934876,-2.127044711,3.119411123,8.947655398,39.77873449,6.233217601,211.6782136,-1.080206235,-0.427114624,1.81475545,-29.77862595,43.67175573,125.2671756,0.045412326,-0.468917914,2.214708472,-14.29770992,-1.778625954,-0.13740458,5.648854962,6.908396947,45.44274809,39.77873449,6.233217601,211.6782136,-0.171755725,3.923664122,1.511450382,6.307038488,2.496641264,14.54916539
3,0.228969029,0.001482282,-0.952985491,0.013935409,0.048516259,0.008123258,0.437636524,1.089860155,-1.172181803,-0.84815168,-0.205167309,0.700734888,3.205566406,0.020751953,-13.34179688,0.072509766,-0.22265625,-1.137695313,0.443115234,0.430664063,-0.844970703,0.013935409,0.048516259,0.008123258,0.215820313,-0.095336914,-0.921875,0.118048332,0.220264067,0.090129117,-2.167393675,3.035441658,9.016357688,39.62397264,6.211325386,210.3999396,-1.066012181,-0.313886373,1.82102934,-30.34351145,42.49618321,126.2290076,0.037180318,-0.514043738,2.234457001,-14.29770992,-1.778625954,0.511450382,5.648854962,6.908396947,45.44274809,39.62397264,6.211325386,210.3999396,-0.450381679,3.435114504,1.511450382,6.294757552,2.492253074,14.50516941
3,0.223475865,-0.000837054,-0.959315709,0.012511672,0.04947343,0.008070355,0.474597306,1.065292407,-0.958216735,-0.457003387,-0.238090154,0.343804854,3.128662109,-0.01171875,-13.43041992,0.072509766,-0.22265625,-1.137695313,0.443115234,0.430664063,-0.844970703,0.012511672,0.04947343,0.008070355,0.215820313,-0.095336914,-0.943115234,0.111855584,0.222426234,0.089835156,-2.44002181,2.975463468,9.074700109,38.98394488,6.290920635,209.3788615,-0.948406498,-0.23105842,1.825016624,-34.16030534,41.65648855,127.0458015,-0.083858725,-0.629309427,2.248711975,-14.29770992,-1.778625954,0.824427481,5.648854962,6.908396947,45.44274809,38.98394488,6.290920635,209.3788615,-0.645038168,3.335877863,1.515267176,6.243712427,2.508170775,14.46992956
3,0.222586496,-0.004847935,-0.963989258,0.012341925,0.050237673,0.007765795,0.493404167,1.092372989,-0.858576443,-0.369910476,-0.234463646,0.375820898,3.116210938,-0.067871094,-13.49584961,0.072509766,-0.22265625,-1.137695313,0.443115234,0.430664063,-0.844970703,0.012341925,0.050237673,0.007765795,0.215820313,-0.107788086,-0.957275391,0.111094217,0.22413762,0.088123749,-2.782442748,3.295528899,9.127589967,34.65974952,6.652709216,208.5947065,-1.144538969,-0.498575572,1.825614566,-38.95419847,46.13740458,127.7862595,0.09255979,-0.592756089,2.255294843,-14.29770992,-1.778625954,0.824427481,4.58778626,6.908396947,45.44274809,34.65974952,6.652709216,208.5947065,-0.645038168,4.091603053,1.515267176,5.887253139,2.579284633,14.44280812
3,0.221051897,0.00074986,-0.959769113,0.012706323,0.049210057,0.008528858,0.470057854,1.052550599,-0.750583884,-0.443049613,-0.244101655,0.105467195,3.094726563,0.010498047,-13.43676758,0.072509766,-0.22265625,-1.137695313,0.443115234,0.430664063,-0.844970703,0.012706323,0.049210057,0.008528858,0.215820313,-0.095336914,-0.957275391,0.112722327,0.2218334,0.092351815,-2.686477644,3.380588877,9.083969466,35.53104279,5.824385858,209.392119,-1.127752117,-0.271824562,1.821815904,-37.61068702,47.32824427,127.1755725,0.03994176,-1.133831325,2.243026618,-14.29770992,-0.58778626,0.312977099,4.58778626,6.908396947,45.44274809,35.53104279,5.824385858,209.392119,-0.645038168,4.091603053,1.515267176,5.960792128,2.413376444,14.47038766
3,0.20753697,0.007864816,-0.942313058,0.00879941,0.047221002,0.006307184,0.136951418,1.048918674,-0.975995667,-0.68863237,-0.1831109,1.434807323,2.905517578,0.110107422,-13.19238281,0.072509766,-0.22265625,-1.137695313,0.384765625,0.430664063,-0.844970703,0.00879941,0.047221002,0.006307184,0.215820313,-0.085083008,-0.943115234,0.093805173,0.217303939,0.079417782,-2.666303162,2.953107961,8.939476554,35.70090885,5.675784154,212.1361268,-1.126052321,-0.003283011,1.807316849,-37.32824427,41.34351145,125.1526718,0.030268178,-1.259905241,2.199167244,-14.29770992,-0.58778626,-0.816793893,4.58778626,6.908396947,45.44274809,35.70090885,5.675784154,212.1361268,-0.645038168,3.335877863,1.515267176,5.975023753,2.382390429,14.56489364
3,0.196114676,0.022024972,-0.941144671,0.00931102,0.042997527,0.006229047,0.406428018,1.090754786,-1.037721222,-0.727378163,-0.066922951,1.64344076,2.745605469,0.308349609,-13.17602539,0.072509766,-0.207519531,-1.137695313,0.384765625,0.430664063,-0.844970703,0.00931102,0.042997527,0.006229047,0.197265625,-0.061889648,-0.943115234,0.096493625,0.20735845,0.078924314,-2.811886587,2.732824427,8.871864776,35.38418155,5.829452291,213.2540436,-1.058720187,0.259259396,1.804457714,-39.36641221,38.25954198,124.2061069,-0.04860325,-1.29526328,2.186060289,-14.29770992,-0.58778626,-0.816793893,4.58778626,6.908396947,45.44274809,35.38418155,5.829452291,213.2540436,-0.645038168,2.290076336,1.324427481,5.948460435,2.414425872,14.60322032
3,0.19846889,0.057634626,-0.931570871,0.009634609,0.047114358,0.003459283,0.342648117,0.710111374,0.158877534,-0.93254143,-1.062800808,-1.559805049,2.778564453,0.806884766,-13.04199219,0.072509766,-0.207519531,-1.007568359,0.384765625,0.430664063,-0.844970703,0.009634609,0.047114358,0.003459283,0.197265625,-0.036254883,-0.943115234,0.098156045,0.217058421,0.058815672,-3.44438386,3.525081788,10.95310796,38.0278196,10.96958828,240.0462306,-0.708127095,1.043505323,1.290847139,-48.22137405,49.35114504,153.3435115,-0.887263872,1.481206531,0.251358772,-14.29770992,-0.58778626,-0.816793893,4.58778626,11.6870229,45.44274809,38.0278196,10.96958828,240.0462306,-1.698473282,3.366412214,1.958015267,6.166670057,3.312036877,15.4934254
3,0.217790876,0.058611189,-0.94367327,0.009802254,0.047912327,0.004614339,0.11317111,0.727481152,0.016514546,-1.16903121,-1.012606447,-0.941997178,3.049072266,0.820556641,-13.21142578,0.072509766,-0.207519531,-1.066650391,0.384765625,0.444335938,-0.844970703,0.009802254,0.047912327,0.004614339,0.215820313,-0.036254883,-0.957275391,0.099006333,0.218888846,0.067928924,-3.387677208,4.552889858,12.24536532,36.90107873,17.80333506,302.1823352,-0.692779758,1.192499707,1.167782889,-47.42748092,63.74045802,171.4351145,-0.892110995,1.202476143,-0.427102785,-14.29770992,-0.58778626,-0.816793893,4.58778626,14.32061069,45.44274809,36.90107873,17.80333506,302.1823352,-1.698473282,4.240458015,1.958015267,6.07462581,4.219399846,17.38339251
3,0.234305246,0.043212891,-0.948189872,0.01071934,0.04007466,0.004823255,-0.149578403,0.814650933,0.197856531,-1.233582982,-0.472573833,-1.10855089,3.280273438,0.604980469,-13.2746582,0.072509766,-0.207519531,-1.066650391,0.384765625,0.444335938,-0.844970703,0.01071934,0.04007466,0.004823255,0.239868164,-0.036254883,-0.964355469,0.103534245,0.200186564,0.06944966,-2.370229008,4.905670665,10.43456925,33.4574079,17.15349748,218.6124483,-1.067491372,1.008673229,1.326392628,-33.18320611,68.67938931,146.0839695,0.130123106,1.017269429,0.32394273,-14.29770992,-0.58778626,-0.816793893,4.58778626,14.32061069,42.96946565,33.4574079,17.15349748,218.6124483,-0.454198473,4.610687023,1.958015267,5.784237884,4.1416781,14.78554863
3,0.220145089,0.047921317,-0.947719029,0.014916754,0.041281301,0.00490801,-0.392769256,0.729989489,0.205503532,-0.9299408,-0.72768494,-1.13108994,3.08203125,0.670898438,-13.26806641,-0.009521484,-0.207519531,-1.066650391,0.384765625,0.444335938,-0.844970703,0.014916754,0.041281301,0.00490801,0.239868164,-0.036254883,-0.964355469,0.122134164,0.203178002,0.070057192,-1.832061069,4.621592148,8.797164667,23.68664189,18.30966202,176.0543515,-0.925788494,1.072964174,1.819609639,-25.64885496,64.70229008,123.1603053,0.190008117,0.864890975,2.60962662,-12.24427481,-0.58778626,-0.816793893,4.58778626,14.32061069,42.96946565,23.68664189,18.30966202,176.0543515,-0.454198473,4.240458015,1.958015267,4.866892427,4.278979086,13.26854745
3,0.227835519,0.069859096,-0.953700474,0.014431625,0.047577371,0.006179944,-0.610152807,0.465054264,-0.094977583,-0.57986227,-1.423887786,-0.905451613,3.189697266,0.978027344,-13.35180664,-0.009521484,-0.207519531,-1.091308594,0.384765625,0.444335938,-0.844970703,0.014431625,0.047577371,0.006179944,0.251220703,-0.036254883,-0.964355469,0.120131698,0.218122375,0.078612617,-2.335332606,4.649945474,10.39040349,20.27367478,18.29041572,198.2212338,-1.036549727,1.051595655,1.327706771,-32.69465649,65.09923664,145.4656489,0.404234184,0.836329718,0.662509171,-12.24427481,-0.58778626,-0.816793893,2.671755725,14.32061069,42.96946565,20.27367478,18.29041572,198.2212338,-1.553435115,4.438931298,1.958015267,4.502629763,4.276729559,14.07910629
3,0.229980469,0.067749023,-0.95098005,0.013778448,0.046698953,0.006920642,-0.619225425,0.483235101,0.098277178,-0.421152533,-1.354652864,-0.697892437,3.219726563,0.948486328,-13.3137207,-0.009521484,-0.207519531,-1.091308594,0.384765625,0.444335938,-0.806884766,0.013778448,0.046698953,0.006920642,0.251220703,-0.036254883,-0.964355469,0.117381634,0.216099406,0.083190396,-2.85387132,4.107415485,11.76717557,19.61385482,19.77209921,215.5194089,-0.778768297,1.19802198,0.962379024,-39.95419847,57.50381679,164.740458,0.025438851,1.062229915,-0.428375913,-12.24427481,-0.687022901,-0.816793893,2.671755725,14.32061069,42.96946565,19.61385482,19.77209921,215.5194089,-2.603053435,3.484732824,1.958015267,4.428753191,4.446582869,14.68057931
3,0.225481306,0.068097796,-0.951625279,0.014296061,0.046578788,0.006980005,-0.488153422,0.482789441,0.116303844,-0.743668292,-1.350584409,-0.739481199,3.156738281,0.953369141,-13.32275391,-0.009521484,-0.207519531,-1.091308594,0.384765625,0.444335938,-0.806884766,0.014296061,0.046578788,0.006980005,0.251220703,-0.036254883,-0.964355469,0.119566138,0.215821193,0.083546425,-2.896401309,4.053980371,11.73118866,19.40152954,19.72428059,216.3608646,-0.767741012,1.244039589,0.960292544,-40.54961832,56.75572519,164.2366412,0.059665091,1.166187255,-0.435332321,-12.24427481,-0.687022901,-0.816793893,2.671755725,14.32061069,42.96946565,19.40152954,19.72428059,216.3608646,-2.603053435,3.366412214,1.958015267,4.404716737,4.441202606,14.70921019
3,0.238839286,0.062935965,-0.951886858,0.016804195,0.048778343,0.006980295,-0.474121887,0.458990987,0.127252125,-0.900251533,-1.393228615,-0.737659076,3.34375,0.881103516,-13.32641602,-0.009521484,-0.207519531,-1.091308594,0.412841797,0.444335938,-0.806884766,0.016804195,0.048778343,0.006980295,0.26574707,-0.036254883,-0.964355469,0.129630994,0.220858197,0.08354816,-2.581243184,3.965103599,11.608506,20.2916708,19.77652113,219.3789445,-0.913957796,1.308197552,0.950734728,-36.13740458,55.51145038,162.519084,0.081099113,1.278805863,-0.459492233,-12.24427481,-0.687022901,-0.816793893,2.671755725,14.32061069,42.96946565,20.2916708,19.77652113,219.3789445,-1.65648855,2.86259542,1.958015267,4.50462771,4.447080068,14.8114464
3,0.244419643,0.060076032,-0.964128767,0.018994082,0.050160293,0.007276411,-0.257285894,0.435808112,0.421220603,-0.797102099,-1.407084023,-0.642512494,3.421875,0.841064453,-13.49780273,-0.009521484,-0.207519531,-1.091308594,0.462890625,0.444335938,-0.806884766,0.018994082,0.050160293,0.007276411,0.26574707,-0.036254883,-0.98059082,0.137819021,0.223964937,0.085301881,-2.678844057,4.29389313,11.65703381,20.01881246,20.33081047,218.2847464,-0.863393612,1.035357631,0.952585357,-37.50381679,60.11450382,163.1984733,0.077242118,0.572821716,-0.45063703,-12.24427481,-0.687022901,-0.816793893,2.671755725,14.32061069,42.96946565,20.01881246,20.33081047,218.2847464,-2.236641221,3.618320611,2.045801527,4.474238758,4.508970001,14.77446264
3,0.251499721,0.07496861,-0.967267718,0.020667038,0.044681856,0.007633764,-0.276662978,0.451451615,0.462392314,-1.022195835,-1.308147113,-0.787449468,3.520996094,1.049560547,-13.54174805,-0.009521484,-0.182861328,-1.091308594,0.462890625,0.444335938,-0.806884766,0.020667038,0.044681856,0.007633764,0.26574707,-0.01171875,-0.981567383,0.14376035,0.211380832,0.087371412,-2.859323882,4.754634678,11.88604144,20.64715356,20.99608555,213.9243227,-0.710164099,0.710567563,0.948293385,-40.03053435,66.5648855,166.4045802,-0.304200491,-0.116510232,-0.417901593,-12.24427481,-0.687022901,-0.816793893,2.671755725,14.32061069,42.96946565,20.64715356,20.99608555,213.9243227,-2.236641221,4.320610687,3.561068702,4.543913903,4.582148574,14.62615201
3,0.237252372,0.070050921,-0.971557617,0.021854228,0.047079008,0.007862245,-0.005983111,0.401065301,0.588137161,-1.299267517,-1.328636634,-0.808731779,3.321533203,0.980712891,-13.60180664,-0.009521484,-0.188232422,-1.091308594,0.462890625,0.444335938,-0.806884766,0.021854228,0.047079008,0.007862245,0.251220703,-0.01171875,-0.998779297,0.147831756,0.216976976,0.088669299,-2.842420938,4.507633588,11.66248637,20.78637705,21.24047595,219.1011388,-0.706139201,0.873403671,0.936875954,-39.79389313,63.10687023,163.2748092,-0.322162295,0.033450119,-0.460981679,-12.24427481,-0.687022901,-0.816793893,2.671755725,14.32061069,42.96946565,20.78637705,21.24047595,219.1011388,-2.236641221,3.618320611,3.019083969,4.559207941,4.608739084,14.80206536
3,0.249825614,0.057512556,-0.992797852,0.020373009,0.05247059,0.008543553,-0.235542478,0.355831206,0.525699638,-0.978650232,-1.418775193,0.034874655,3.497558594,0.805175781,-13.89916992,-0.009521484,-0.223632813,-1.145751953,0.462890625,0.444335938,-0.806884766,0.020373009,0.05247059,0.008543553,0.265380859,-0.01171875,-1.001342773,0.14273405,0.229064597,0.092431343,-2.893129771,5.028353326,11.48909487,20.27681729,19.32179341,223.7606152,-0.738666831,0.7409285,0.917422948,-40.50381679,70.39694656,160.8473282,-0.274606957,0.014702273,-0.496057835,-12.24427481,-0.687022901,-2.114503817,2.671755725,14.32061069,42.96946565,20.27681729,19.32179341,223.7606152,-2.236641221,4.320610687,3.019083969,4.502978713,4.395656198,14.95863012
3,0.240234375,0.048967634,-0.99546596,0.021576597,0.055944211,0.008040627,-0.049721929,0.356135251,0.574740868,-1.271973783,-1.505050067,0.430176002,3.36328125,0.685546875,-13.93652344,-0.009521484,-0.223632813,-1.145751953,0.462890625,0.444335938,-0.806884766,0.021576597,0.055944211,0.008040627,0.262695313,-0.01171875,-1.001342773,0.146889745,0.236525286,0.089669545,-3.062159215,4.924754635,11.4389313,19.12328811,20.51910958,225.1254298,-0.747156805,0.633049254,0.911824726,-42.87022901,68.94656489,160.1450382,-0.109763057,-0.075205245,-0.506204968,-12.24427481,-1.114503817,-2.114503817,2.671755725,14.32061069,42.96946565,19.12328811,20.51910958,225.1254298,-2.236641221,4.320610687,3.019083969,4.373018192,4.529802378,15.00418041
3,0.250488281,0.078194754,-0.996407645,0.019975195,0.063283924,0.007990438,-0.224558727,0.103081254,0.614037048,-0.920009688,-1.822295842,0.51667168,3.506835938,1.094726563,-13.94970703,-0.009521484,-0.223632813,-1.145751953,0.462890625,0.444335938,-0.806884766,0.019975195,0.063283924,0.007990438,0.262695313,0.090209961,-1.001342773,0.141333629,0.251562963,0.089389247,-3.627589967,5.209923664,13.59869138,23.2167677,19.23291856,240.7332791,-0.49824634,0.535125674,0.542935891,-50.78625954,72.9389313,190.3816794,-1.001954768,0.134757553,-1.241248185,-12.24427481,-1.114503817,-2.114503817,2.671755725,14.32061069,42.96946565,23.2167677,19.23291856,240.7332791,-2.236641221,4.744274809,7.377862595,4.81837812,4.385535151,15.51558182
3,0.25113351,0.077514648,-1.000435965,0.020018684,0.062902833,0.008280563,-0.2389245,0.102540298,0.706430944,-0.926586436,-1.816983203,0.397823989,3.515869141,1.085205078,-14.00610352,-0.009521484,-0.223632813,-1.145751953,0.462890625,0.444335938,-0.806884766,0.020018684,0.062902833,0.008280563,0.262695313,0.090209961,-1.01159668,0.141487399,0.250804373,0.0909976,-2.960741549,4.839694656,14.40676118,21.01338775,15.98694715,279.2178995,-0.864511535,0.652734056,0.603161698,-41.45038168,67.75572519,201.6946565,-0.180850799,1.319391261,-1.227941998,-12.24427481,-1.114503817,-2.114503817,2.671755725,14.32061069,42.96946565,21.01338775,15.98694715,279.2178995,-1.503816794,4.744274809,7.377862595,4.584036186,3.998368061,16.70981447
3,0.246948242,0.047014509,-0.996198382,0.019396019,0.051829005,0.007927617,-0.173178933,0.231956262,0.624285117,-0.80077122,-1.686348562,0.562530385,3.457275391,0.658203125,-13.94677734,-0.009521484,-0.223632813,-1.145751953,0.462890625,0.384765625,-0.806884766,0.019396019,0.051829005,0.007927617,0.262695313,0.009155273,-1.003173828,0.139269589,0.227659846,0.089037166,-2.04089422,4.503816794,12.60087241,14.46642976,10.70757039,213.7774957,-0.996981717,-0.351883362,0.666961979,-28.57251908,63.05343511,176.4122137,0.386762806,-0.70299948,-0.862006866,-10.66412214,-1.114503817,-2.114503817,2.671755725,9.618320611,41.77099237,14.46642976,10.70757039,213.7774957,-0.923664122,4.744274809,7.377862595,3.80347601,3.272242409,14.62113182
3,0.235351563,0.019810268,-1.003766741,0.018269411,0.054430493,0.008775589,0.045410371,0.500865542,0.678928367,-0.539502918,-1.554284473,0.211985998,3.294921875,0.27734375,-14.05273438,-0.009521484,-0.223632813,-1.145751953,0.462890625,0.384765625,-0.806884766,0.018269411,0.054430493,0.008775589,0.246582031,-0.044311523,-1.01574707,0.135164383,0.233303435,0.093678115,-2.425299891,4.394220284,11.61123228,12.63333613,10.44146259,211.5221855,-1.051326364,-0.263148285,0.896431154,-33.95419847,61.51908397,162.5572519,0.592511894,-0.613531419,-0.513785965,-10.66412214,-1.114503817,-2.114503817,1.442748092,9.618320611,41.77099237,12.63333613,10.44146259,211.5221855,-1.503816794,4.664122137,5.385496183,3.554340463,3.231325207,14.54380231
3,0.240443638,-0.002406529,-1.000540597,0.015946763,0.052837499,0.009912749,0.335740884,0.804124625,0.790680071,-0.890521446,-1.109571804,0.220269426,3.366210938,-0.033691406,-14.00756836,0.061767578,-0.223632813,-1.145751953,0.462890625,0.384765625,-0.806884766,0.015946763,0.052837499,0.009912749,0.246582031,-0.1015625,-1.01574707,0.126280493,0.229864088,0.09956279,-1.4912759,4.636314068,11.07197383,16.1198837,9.432430485,217.2076732,-0.521049615,-0.449178318,0.969639296,-20.8778626,64.90839695,155.0076336,1.600765358,0.039175701,-0.488389581,-10.66412214,-1.114503817,-2.114503817,6.312977099,9.618320611,41.77099237,16.1198837,9.432430485,217.2076732,-0.923664122,4.664122137,3.603053435,4.014957497,3.071226219,14.73796706
3,0.237008231,-0.019478934,-1.008457729,0.016052119,0.044117581,0.012338085,0.424520599,0.943141689,0.331690924,-0.872141266,-0.48255013,0.134525798,3.318115234,-0.272705078,-14.1184082,0.061767578,-0.223632813,-1.202148438,0.462890625,0.384765625,-0.806884766,0.016052119,0.044117581,0.012338085,0.224853516,-0.1015625,-1.01574707,0.126696959,0.210041855,0.111076931,-1.398037077,4.655398037,10.45747001,16.04744978,9.432710638,201.1400041,-0.60474501,-0.470891133,1.121179181,-19.57251908,65.17557252,146.4045802,1.721196169,0.054536986,0.120435318,-10.66412214,-1.114503817,-2.114503817,6.312977099,9.618320611,41.77099237,16.04744978,9.432710638,201.1400041,-0.923664122,4.797709924,3.603053435,4.005926832,3.071271827,14.18238358
